text,label
Offre limitée : Agissez maintenant !,1
Déjeuner demain à 12h30 ?,0
Facture pour votre achat récent,0
Débloquez votre voyage gratuit.,1
N'oubliez pas : Séance de gym à 6h00,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Newsletter hebdomadaire de Tech World,0
Offre exclusive rien que pour vous !,1
Urgent : Vérifiez immédiatement votre compte.,1
N'oubliez pas : Séance de gym à 6h00,0
Réclamez votre cadeau gratuit maintenant !,1
Facture pour votre achat récent,0
Offre limitée : Agissez maintenant !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Réunion reportée à 15h00,0
Offre exclusive rien que pour vous !,1
N'oubliez pas : Séance de gym à 6h00,0
Réunion reportée à 15h00,0
Facture pour votre achat récent,0
Facture pour votre achat récent,0
Réunion reportée à 15h00,0
Débloquez votre voyage gratuit.,1
Invitation à la sortie d'équipe,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Déjeuner demain à 12h30 ?,0
N'oubliez pas : Séance de gym à 6h00,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Facture pour votre achat récent,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
N'oubliez pas : Séance de gym à 6h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Invitation à la sortie d'équipe,0
Mise à jour sur l'état du projet,0
Débloquez votre voyage gratuit.,1
Joyeux anniversaire !,0
Débloquez votre voyage gratuit.,1
N'oubliez pas : Séance de gym à 6h00,0
Facture pour votre achat récent,0
Mise à jour sur l'état du projet,0
Déjeuner demain à 12h30 ?,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Invitation à la sortie d'équipe,0
Offre limitée : Agissez maintenant !,1
Devenez riche rapidement avec cette opportunité incroyable !,1
N'oubliez pas : Séance de gym à 6h00,0
Offre limitée : Agissez maintenant !,1
Mise à jour sur l'état du projet,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Urgent : Vérifiez immédiatement votre compte.,1
Facture pour votre achat récent,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Joyeux anniversaire !,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Devenez riche rapidement avec cette opportunité incroyable !,1
Réclamez votre cadeau gratuit maintenant !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Offre limitée : Agissez maintenant !,1
N'oubliez pas : Séance de gym à 6h00,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Réunion reportée à 15h00,0
Félicitations ! Vous avez gagné 1 000 000 € !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Offre limitée : Agissez maintenant !,1
Urgent : Vérifiez immédiatement votre compte.,1
Invitation à la sortie d'équipe,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Mise à jour sur l'état du projet,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Réunion reportée à 15h00,0
Réunion reportée à 15h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Devenez riche rapidement avec cette opportunité incroyable !,1
Offre limitée : Agissez maintenant !,1
Urgent : Vérifiez immédiatement votre compte.,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Débloquez votre voyage gratuit.,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Mise à jour sur l'état du projet,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Réclamez votre cadeau gratuit maintenant !,1
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Invitation à la sortie d'équipe,0
Réclamez votre cadeau gratuit maintenant !,1
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Newsletter hebdomadaire de Tech World,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Mise à jour sur l'état du projet,0
Déjeuner demain à 12h30 ?,0
Offre limitée : Agissez maintenant !,1
Débloquez votre voyage gratuit.,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Joyeux anniversaire !,0
N'oubliez pas : Séance de gym à 6h00,0
Mise à jour sur l'état du projet,0
Urgent : Vérifiez immédiatement votre compte.,1
Réclamez votre cadeau gratuit maintenant !,1
N'oubliez pas : Séance de gym à 6h00,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Débloquez votre voyage gratuit.,1
Urgent : Vérifiez immédiatement votre compte.,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Urgent : Vérifiez immédiatement votre compte.,1
Offre limitée : Agissez maintenant !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Urgent : Vérifiez immédiatement votre compte.,1
Facture pour votre achat récent,0
Réclamez votre cadeau gratuit maintenant !,1
Réunion reportée à 15h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Mise à jour sur l'état du projet,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Réclamez votre cadeau gratuit maintenant !,1
N'oubliez pas : Séance de gym à 6h00,0
Newsletter hebdomadaire de Tech World,0
Réclamez votre cadeau gratuit maintenant !,1
Urgent : Vérifiez immédiatement votre compte.,1
N'oubliez pas : Séance de gym à 6h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Réclamez votre cadeau gratuit maintenant !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Réunion reportée à 15h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Joyeux anniversaire !,0
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Urgent : Vérifiez immédiatement votre compte.,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Débloquez votre voyage gratuit.,1
Offre exclusive rien que pour vous !,1
Offre limitée : Agissez maintenant !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Invitation à la sortie d'équipe,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Offre exclusive rien que pour vous !,1
Newsletter hebdomadaire de Tech World,0
N'oubliez pas : Séance de gym à 6h00,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Votre compte est compromis ! Cliquez pour le sécuriser.,1
N'oubliez pas : Séance de gym à 6h00,0
Offre limitée : Agissez maintenant !,1
Facture pour votre achat récent,0
Félicitations ! Vous avez gagné 1 000 000 € !,1
Invitation à la sortie d'équipe,0
Invitation à la sortie d'équipe,0
Joyeux anniversaire !,0
Invitation à la sortie d'équipe,0
Offre limitée : Agissez maintenant !,1
Déjeuner demain à 12h30 ?,0
Déjeuner demain à 12h30 ?,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Mise à jour sur l'état du projet,0
Déjeuner demain à 12h30 ?,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Débloquez votre voyage gratuit.,1
Facture pour votre achat récent,0
Invitation à la sortie d'équipe,0
Réunion reportée à 15h00,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Débloquez votre voyage gratuit.,1
Débloquez votre voyage gratuit.,1
Newsletter hebdomadaire de Tech World,0
Newsletter hebdomadaire de Tech World,0
Offre limitée : Agissez maintenant !,1
Joyeux anniversaire !,0
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Urgent : Vérifiez immédiatement votre compte.,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Débloquez votre voyage gratuit.,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Newsletter hebdomadaire de Tech World,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Invitation à la sortie d'équipe,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Offre limitée : Agissez maintenant !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Offre limitée : Agissez maintenant !,1
Réclamez votre cadeau gratuit maintenant !,1
Offre exclusive rien que pour vous !,1
Réclamez votre cadeau gratuit maintenant !,1
Joyeux anniversaire !,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Joyeux anniversaire !,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Invitation à la sortie d'équipe,0
Facture pour votre achat récent,0
Réclamez votre cadeau gratuit maintenant !,1
Débloquez votre voyage gratuit.,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Urgent : Vérifiez immédiatement votre compte.,1
Joyeux anniversaire !,0
Mise à jour sur l'état du projet,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Réclamez votre cadeau gratuit maintenant !,1
Facture pour votre achat récent,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Joyeux anniversaire !,0
Déjeuner demain à 12h30 ?,0
Mise à jour sur l'état du projet,0
Urgent : Vérifiez immédiatement votre compte.,1
Offre exclusive rien que pour vous !,1
Réunion reportée à 15h00,0
Newsletter hebdomadaire de Tech World,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Devenez riche rapidement avec cette opportunité incroyable !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
N'oubliez pas : Séance de gym à 6h00,0
Joyeux anniversaire !,0
Débloquez votre voyage gratuit.,1
Newsletter hebdomadaire de Tech World,0
Facture pour votre achat récent,0
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Devenez riche rapidement avec cette opportunité incroyable !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
N'oubliez pas : Séance de gym à 6h00,0
Mise à jour sur l'état du projet,0
Newsletter hebdomadaire de Tech World,0
Débloquez votre voyage gratuit.,1
Offre exclusive rien que pour vous !,1
Invitation à la sortie d'équipe,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Mise à jour sur l'état du projet,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Joyeux anniversaire !,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Offre limitée : Agissez maintenant !,1
Devenez riche rapidement avec cette opportunité incroyable !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Urgent : Vérifiez immédiatement votre compte.,1
Mise à jour sur l'état du projet,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Urgent : Vérifiez immédiatement votre compte.,1
Offre exclusive rien que pour vous !,1
Facture pour votre achat récent,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Newsletter hebdomadaire de Tech World,0
Débloquez votre voyage gratuit.,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Offre exclusive rien que pour vous !,1
Offre limitée : Agissez maintenant !,1
Réclamez votre cadeau gratuit maintenant !,1
Déjeuner demain à 12h30 ?,0
Félicitations ! Vous avez gagné 1 000 000 € !,1
Invitation à la sortie d'équipe,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Invitation à la sortie d'équipe,0
Réclamez votre cadeau gratuit maintenant !,1
Offre exclusive rien que pour vous !,1
Réunion reportée à 15h00,0
Joyeux anniversaire !,0
Offre limitée : Agissez maintenant !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Mise à jour sur l'état du projet,0
Newsletter hebdomadaire de Tech World,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Joyeux anniversaire !,0
Rappel : Rendez-vous chez le médecin à 17h00,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Newsletter hebdomadaire de Tech World,0
Félicitations ! Vous avez gagné 1 000 000 € !,1
Urgent : Vérifiez immédiatement votre compte.,1
Réclamez votre cadeau gratuit maintenant !,1
Mise à jour sur l'état du projet,0
Rejoignez-nous pour un webinaire sur les innovations en IA,0
Invitation à la sortie d'équipe,0
Félicitations ! Vous avez gagné 1 000 000 € !,1
Débloquez votre voyage gratuit.,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Débloquez votre voyage gratuit.,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
N'oubliez pas : Séance de gym à 6h00,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Réunion reportée à 15h00,0
Réunion reportée à 15h00,0
Réunion reportée à 15h00,0
Réclamez votre cadeau gratuit maintenant !,1
Débloquez votre voyage gratuit.,1
Facture pour votre achat récent,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Offre limitée : Agissez maintenant !,1
Offre limitée : Agissez maintenant !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Facture pour votre achat récent,0
Déjeuner demain à 12h30 ?,0
Offre limitée : Agissez maintenant !,1
Facture pour votre achat récent,0
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Réunion reportée à 15h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Déjeuner demain à 12h30 ?,0
Déjeuner demain à 12h30 ?,0
Mise à jour sur l'état du projet,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Déjeuner demain à 12h30 ?,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Newsletter hebdomadaire de Tech World,0
Newsletter hebdomadaire de Tech World,0
Félicitations ! Vous avez gagné 1 000 000 € !,1
Offre exclusive rien que pour vous !,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Invitation à la sortie d'équipe,0
Réclamez votre cadeau gratuit maintenant !,1
Offre limitée : Agissez maintenant !,1
Invitation à la sortie d'équipe,0
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Déjeuner demain à 12h30 ?,0
Facture pour votre achat récent,0
N'oubliez pas : Séance de gym à 6h00,0
Réclamez votre cadeau gratuit maintenant !,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Rappel : Rendez-vous chez le médecin à 17h00,0
N'oubliez pas : Séance de gym à 6h00,0
Devenez riche rapidement avec cette opportunité incroyable !,1
Vous avez des récompenses non réclamées qui vous attendent !,1
Mise à jour sur l'état du projet,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Réunion reportée à 15h00,0
Vous avez des récompenses non réclamées qui vous attendent !,1
Déjeuner demain à 12h30 ?,0
Votre compte est compromis ! Cliquez pour le sécuriser.,1
Gagnez un tout nouvel iPhone 14 aujourd'hui !,1
Rappel : Rendez-vous chez le médecin à 17h00,0
Urgent : Vérifiez immédiatement votre compte.,1
Réclamez votre cadeau gratuit maintenant !,1
Mise à jour sur l'état du projet,0
Newsletter hebdomadaire de Tech World,0
Offre exclusive rien que pour vous !,1
Félicitations ! Vous avez gagné 1 000 000 € !,1
Devenez riche rapidement avec cette opportunité incroyable !,1
Réclamez votre cadeau gratuit maintenant !,1
Devenez riche rapidement avec cette opportunité incroyable !,1
